3:1|29:1,2:1,30:1,31:1,32:1
3:99|11:19,14:3,16:88,22:25,2:140,2:144,2:149,2:74,2:85,47:1,47:32,47:34,4:167,4:171,58:16,5:15,5:19,5:59,5:68,5:77,63:2,7:45,7:86,8:47,9:34
3:100|22:77,24:21,24:27,24:58,2:101,2:104,2:144,2:153,2:172,2:178,2:183,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:5,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:29,9:34,9:38
3:101|42:52,65:11,6:161
3:102|22:77,24:21,24:27,24:58,2:104,2:132,2:153,2:172,2:178,2:183,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:34,9:38
3:103|14:6,24:58,24:59,24:61,2:219,2:231,2:242,2:266,33:9,35:3,5:11,5:20,5:7,5:89
3:104|22:41,9:71
3:105|29:23,2:209,2:213,2:253,4:153
3:106|46:34,6:30,7:39,8:35
3:107|10:26,11:23,2:82,7:42
3:108|2:252,40:31,45:6
3:109|10:18,10:66,10:68,14:2,16:49,20:6,22:18,22:64,22:76,27:87,2:210,2:255,2:284,31:20,34:1,34:22,34:3,35:4,35:44,39:68,42:4,42:53,45:13,49:16,4:126,4:131,4:132,4:171,53:31,57:5,58:7,59:1,5:97,61:1,62:1,64:1,8:44
3:110|22:41,5:65,9:71
3:112|2:61,5:78
3:113|33:26,4:159,59:2
3:114|22:41,24:2,2:228,2:232,2:264,4:59,58:22,65:2,9:44,9:45,9:71,9:99
3:115|2:197,2:215,4:127
3:116|10:27,13:5,2:217,2:257,2:275,2:39,2:81,58:17,5:36,5:41,7:36,98:6
3:117|16:33
3:118|22:77,24:21,24:27,24:58,2:104,2:153,2:172,2:178,2:183,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:17,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:34,9:38
3:119|10:36,11:5,16:28,2:14,2:76,31:23,35:38,35:8,39:7,42:24,5:7,64:4,67:13,8:43
3:120|2:110,2:233,2:237,4:108,8:39,8:47,9:50
3:122|14:11,58:10,5:11,64:13,9:51
3:126|27:9,2:79,39:1,45:2,46:2,4:78,8:10
3:127|8:65
3:128|33:24
3:129|10:18,10:66,10:68,14:2,16:49,20:6,22:18,22:64,27:87,2:255,2:284,31:20,34:1,34:22,34:3,35:44,39:68,42:4,42:53,45:13,48:14,49:16,4:126,4:131,4:132,4:171,53:31,58:7,59:1,5:18,5:97,61:1,62:1,64:1,9:27
3:130|22:77,24:21,24:27,24:58,2:104,2:153,2:172,2:178,2:183,2:189,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:34,9:38
3:133|57:21
3:136|10:9,13:35,14:23,16:31,18:31,20:76,22:14,22:23,25:10,29:58,2:25,2:266,39:20,47:12,48:17,48:5,4:122,4:13,4:57,57:12,58:22,5:119,5:12,5:85,61:12,64:9,65:11,66:8,7:43,85:11,98:8,9:100,9:72,9:89
3:137|10:39,10:73,12:109,13:30,16:36,27:14,27:51,27:69,28:40,29:20,30:42,30:9,35:44,37:73,40:21,40:82,41:25,43:25,46:18,47:10,48:23,5:75,6:11,7:103,7:38,7:84,7:86
3:140|29:11
3:142|2:214,9:16
3:144|13:30,2:143,41:25,46:18,48:23,5:75,7:38
3:145|10:100,14:11,42:20
3:146|22:58,2:195,2:246,2:262,2:273,4:84,5:54,9:120,9:19
3:147|22:40,27:56,29:24,29:29,2:250,2:286,7:5,7:82
3:149|22:77,24:21,24:27,24:58,2:104,2:153,2:172,2:178,2:183,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:34,9:38
3:151|22:71,6:81,7:33,8:12
3:152|2:251
3:153|24:53,49:18,57:23,58:13,59:18,5:8,63:11,9:16
3:154|2:231,31:23,5:7,64:4
3:155|24:62,2:173,2:182,2:199,2:235,49:14,5:34,5:39,60:12,63:6,73:20,8:69,9:102,9:5,9:99
3:156|22:77,24:21,24:27,24:58,2:104,2:110,2:153,2:172,2:178,2:183,2:208,2:233,2:234,2:237,2:254,2:264,2:265,2:267,2:271,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:10,57:28,57:4,58:11,58:12,58:3,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,60:3,61:10,61:14,61:2,62:9,63:9,64:14,64:2,64:8,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,8:72,9:119,9:123,9:23,9:28,9:34,9:38
3:157|2:246,47:4,4:89
3:159|27:79,2:110,2:222,40:44,4:100,60:8,8:10,8:49
3:160|14:11,33:17,58:10,5:11,64:13,9:51
3:161|10:100,13:33,14:11,14:51,16:111,2:281,39:70,40:17,45:22,74:38,8:67
3:162|66:9,8:16,9:73
3:163|2:96,49:18,5:71
3:164|30:49,48:18,62:2
3:165|11:12,11:4,16:77,18:45,22:17,22:6,24:45,29:20,2:106,2:109,2:148,2:20,2:259,2:284,30:50,33:27,33:52,35:1,41:39,41:53,42:9,46:33,48:21,4:78,4:85,57:2,58:6,59:6,5:120,5:17,5:19,5:40,64:1,65:12,66:8,67:1,6:17,85:9,8:41,9:39
3:167|2:190,2:244,2:246,47:4,4:75,4:76,4:89,73:20,9:111
3:168|2:94,62:6
3:169|2:154,2:190,2:244,47:4
3:170|10:62,2:112,2:262,2:274,2:277,2:38,2:62,46:13,4:37,4:54,5:69,6:48,7:35
3:171|11:115,12:90,9:120
3:176|24:23,47:32,5:41
3:177|47:32
3:178|8:59
3:179|24:64,4:171
3:180|2:234,2:265,2:271,31:29,4:32,4:37,4:54,57:10,57:4,58:11,58:3,60:3,64:2,64:8,8:72,9:28
3:181|4:155,58:1,5:17,5:72,5:73
3:182|22:10,8:51
3:183|5:17,5:72,5:73
3:184|35:4,6:34
3:185|21:35,29:57,57:20,6:32
3:186|2:101,2:144,31:17,42:14,42:43,4:129,4:131,57:16,5:5,5:57,9:29
3:187|2:174,2:79
3:189|11:12,11:4,16:77,18:45,22:17,22:6,24:42,24:45,25:2,29:20,2:106,2:107,2:109,2:148,2:20,2:259,2:284,30:50,33:27,33:52,35:1,39:44,41:39,42:49,42:9,43:85,45:27,46:33,48:14,48:21,4:85,57:2,57:5,58:6,59:6,5:120,5:17,5:18,5:19,5:40,64:1,65:12,66:8,67:1,6:17,7:158,85:9,8:41,9:116,9:39
3:190|29:61,2:164,30:22,31:25,39:38,43:9
3:191|29:61,2:164,31:25,39:38,43:9,4:103
3:192|22:71,2:270,5:72
3:195|10:9,13:35,14:23,16:31,18:31,20:76,22:14,22:23,25:10,29:58,2:25,2:266,39:20,47:12,48:17,48:5,4:122,4:13,4:57,57:12,58:22,5:119,5:12,5:65,5:85,61:12,64:9,65:11,66:8,7:43,85:11,98:8,9:72,9:89
3:197|13:18
3:198|10:9,13:35,14:23,16:31,18:31,20:76,22:14,22:23,25:10,28:60,29:58,2:103,2:25,2:266,39:20,41:52,42:36,47:12,48:17,48:5,4:122,4:13,4:57,4:78,57:12,58:22,5:119,5:12,5:85,61:12,62:11,64:9,65:11,66:8,7:43,85:11,8:10,98:8,9:100,9:72,9:89
3:199|14:51,2:109,2:136,2:262,2:274,2:277,2:4,2:62,33:26,40:17,4:159,4:162,4:60,59:11,59:2,5:4,5:59,5:68,9:9
3:200|22:77,24:21,24:27,24:58,2:104,2:153,2:172,2:178,2:183,2:189,2:208,2:254,2:264,2:267,2:278,2:282,33:41,33:49,33:53,33:56,33:69,33:70,33:9,47:33,47:7,49:1,49:11,49:12,49:2,49:6,4:135,4:136,4:144,4:19,4:29,4:43,4:47,4:59,4:71,4:94,57:28,58:11,58:12,58:9,59:18,5:1,5:101,5:105,5:106,5:11,5:2,5:35,5:51,5:54,5:57,5:6,5:8,5:87,5:90,5:94,5:95,60:1,60:10,60:13,61:10,61:14,61:2,62:9,63:9,64:14,66:6,66:8,8:15,8:20,8:24,8:27,8:29,8:45,9:119,9:123,9:23,9:28,9:34,9:38
